incident_id,frp_mw,brightness_temperature,brightness_ti5,scan,track,satellite_sensor,instrument,daynight,firms_confidence,latitude,longitude,land_cover_type,elevation_m,forest_distance_km,urban_distance_km,industrial_distance_km,oil_gas_facility_distance_km,chemical_facility_distance_km,population_density,ndvi,forest_cover_pct,vegetation_density,fuel_moisture_pct,temperature_c,humidity_pct,rainfall_24h_mm,rainfall_7d_mm,wind_speed_kmh,wind_direction_deg,soil_moisture_pct,drought_index,month,season,hour,historical_fire_count_7d,historical_fire_count_30d,historical_fire_count_90d,historical_fire_count_365d,refinery_distance_km,power_plant_distance_km,steel_plant_distance_km,cement_plant_distance_km,mine_distance_km,lng_terminal_distance_km,industrial_landuse_distance_km,within_industrial_area,nearby_facility_type,incident_name,reference_source,reference_url,firms_match,firms_nearby_match,firms_nearby_status,firms_deep_match,firms_deep_status,firms_deep_api_successes,firms_deep_api_failures,firms_evidence_level,firms_evidence_status,firms_evidence_source,historical_firms_status,historical_firms_api_successes,historical_firms_api_failures,fire_duration_days,spread_rate_km_day,thermal_area_km2
INC-0384,104.75,422.83,309.39,0.51,0.34,VIIRS_NOAA20,VIIRS,N,72.8,22.40062,82.74217,Mining / Bare Soil,281.0,7.37,9.49,3.81,175.66,59.04,12.5,0.208,20.8,0.249,13.5,23.5,42.7,0.0,17.7,16.7,68.2,5.6,-3.11,7,Monsoon,15,0,5,12,39,107.78,12.38,26.69,67.87,0.47,29.53,3.81,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #384,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0384,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.22,2.52,7.837
INC-0385,208.66,402.36,290.75,0.34,0.34,VIIRS_NOAA20,VIIRS,D,88.1,22.3674,82.7247,Mining / Bare Soil,282.5,11.83,8.74,2.93,157.2,29.52,90.2,0.234,23.4,0.281,16.4,39.9,68.4,0.0,0.0,29.0,97.8,44.7,-2.49,2,Winter,11,1,3,15,37,334.39,17.72,7.72,53.4,0.61,172.11,2.93,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #385,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0385,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.16,3.03,3.805
INC-0386,118.88,422.27,305.16,0.4,0.46,VIIRS_NOAA20,VIIRS,N,96.7,22.31197,82.74398,Mining / Bare Soil,281.7,9.73,8.08,2.12,243.09,59.99,167.7,0.07,7.0,0.085,16.6,40.1,39.0,0.0,0.0,30.3,173.2,36.6,-3.1,2,Winter,23,1,5,18,43,147.86,22.83,9.39,48.5,0.7,128.33,2.12,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #386,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0386,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.73,0.28,2.365
INC-0387,47.98,424.1,305.35,0.37,0.38,VIIRS_NOAA21,VIIRS,D,68.0,24.21565,82.68583,Mining / Bare Soil,369.3,10.39,3.84,3.42,211.83,40.74,288.2,0.219,21.9,0.263,7.0,30.5,68.5,0.0,6.18,11.4,200.8,23.7,-0.33,4,Summer,19,0,3,17,44,238.92,7.19,20.94,56.01,0.59,68.64,3.42,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #387,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0387,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.73,1.88,7.641
INC-0388,49.58,351.57,291.9,0.37,0.32,VIIRS_SNPP,VIIRS,D,100.0,23.75826,86.1369,Industrial / Built-up,205.7,5.89,1.71,1.13,177.55,18.97,162.9,0.235,23.5,0.282,8.6,37.1,21.9,0.0,0.0,6.2,48.6,31.5,-0.63,4,Summer,20,0,7,20,46,197.92,22.91,23.91,95.72,0.58,86.94,1.13,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #388,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0388,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.96,2.58,3.389
INC-0389,120.14,408.73,327.46,1.51,1.7,MODIS_TERRA,MODIS,N,72.6,23.72336,86.12987,Mining / Bare Soil,219.7,7.42,9.83,1.01,195.07,76.64,211.5,0.085,8.5,0.102,17.6,43.4,36.2,0.0,0.0,27.3,245.2,14.0,-0.56,5,Summer,14,1,2,9,42,83.71,11.57,19.71,36.27,1.28,174.29,1.01,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #389,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0389,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.84,1.07,5.493
INC-0390,199.74,385.33,295.58,0.33,0.42,VIIRS_NOAA20,VIIRS,N,91.6,23.7729,86.10581,Industrial / Built-up,230.2,17.83,9.12,0.39,187.79,41.79,177.4,0.108,10.8,0.13,8.3,39.8,30.8,0.0,0.0,28.6,31.2,5.9,-0.23,11,Post-Monsoon,7,0,1,12,36,162.95,4.7,25.33,93.53,0.16,29.29,0.39,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #390,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0390,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.66,2.27,9.721
INC-0391,207.07,420.09,329.23,0.49,0.5,VIIRS_SNPP,VIIRS,N,70.1,22.35836,82.66165,Mining / Bare Soil,283.7,14.01,10.44,2.78,92.62,77.0,32.2,0.138,13.8,0.165,5.3,42.9,81.0,0.0,1.43,30.8,2.2,10.1,-0.54,12,Winter,10,3,2,13,38,201.72,4.12,4.01,25.59,1.18,152.34,2.78,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #391,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0391,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.87,2.07,6.064
INC-0392,46.96,398.53,321.62,2.14,1.98,MODIS_TERRA,MODIS,N,84.3,23.58902,86.15998,Mining / Bare Soil,205.3,3.45,5.2,0.39,140.3,73.92,36.1,0.052,5.2,0.062,12.6,38.5,65.9,0.0,0.0,13.8,46.4,35.1,-3.25,7,Monsoon,9,3,2,12,37,80.61,7.4,24.16,38.66,0.07,40.09,0.39,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #392,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0392,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.79,1.98,9.056
INC-0393,88.81,339.18,304.17,0.54,0.32,VIIRS_NOAA21,VIIRS,N,86.9,23.79257,86.43507,Mining / Bare Soil,235.8,17.44,8.83,2.22,243.46,73.7,124.9,0.097,9.7,0.116,13.3,44.0,74.2,0.0,9.15,35.9,76.3,15.2,-2.68,4,Summer,22,3,2,15,42,218.24,22.74,12.61,29.46,0.45,24.87,2.22,1,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #393,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0393,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.01,2.16,11.98
INC-0394,74.82,368.76,328.82,0.4,0.53,VIIRS_SNPP,VIIRS,D,76.4,23.6707,86.14511,Mining / Bare Soil,219.7,16.64,6.36,2.66,95.53,25.14,288.4,0.222,22.2,0.267,14.0,28.8,46.9,0.0,0.0,12.4,341.4,32.5,1.73,1,Winter,13,1,1,8,40,314.75,3.63,23.4,149.58,1.07,31.46,2.66,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #394,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0394,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.18,1.19,0.243
INC-0395,171.25,346.13,311.83,0.52,0.43,VIIRS_SNPP,VIIRS,N,94.8,23.65638,86.18886,Mining / Bare Soil,223.2,4.56,9.67,1.34,84.31,51.29,225.3,0.122,12.2,0.146,8.6,41.4,66.8,0.0,0.0,27.2,11.6,10.3,-0.0,10,Post-Monsoon,3,1,4,16,40,190.78,23.09,26.5,66.94,0.9,12.77,1.34,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #395,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0395,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.18,1.2,8.749
INC-0396,145.0,426.31,314.83,2.06,1.13,MODIS_TERRA,MODIS,N,68.4,24.20708,82.65812,Mining / Bare Soil,379.1,7.09,4.2,0.28,97.32,44.19,55.4,0.237,23.7,0.285,12.7,22.1,73.7,0.0,0.0,27.5,239.8,19.6,-3.17,7,Monsoon,11,0,8,21,50,133.45,3.1,21.76,116.12,1.62,14.69,0.28,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #396,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0396,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,7,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.54,3.11,1.774
INC-0397,126.14,346.84,318.94,0.55,0.46,VIIRS_NOAA21,VIIRS,N,81.5,24.17257,82.62515,Mining / Bare Soil,374.8,14.77,10.7,2.14,142.96,55.4,35.3,0.248,24.8,0.297,12.2,42.8,35.6,0.0,0.78,15.5,224.7,14.9,-1.85,12,Winter,23,1,8,11,30,276.89,9.55,15.54,128.56,1.07,95.19,2.14,0,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #397,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0397,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.41,3.14,11.403
INC-0398,65.85,408.12,298.34,1.88,1.13,MODIS_TERRA,MODIS,D,74.5,24.20243,82.63621,Mining / Bare Soil,372.0,11.83,2.53,3.6,161.37,57.66,244.0,0.157,15.7,0.188,13.8,25.4,68.8,0.0,0.0,8.0,299.2,32.0,-3.46,12,Winter,8,2,7,16,34,156.55,21.92,16.72,35.44,0.79,136.5,3.6,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #398,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0398,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.89,2.01,2.264
INC-0399,54.42,426.06,304.37,0.37,0.54,VIIRS_NOAA21,VIIRS,N,87.8,22.37808,82.75977,Mining / Bare Soil,291.8,4.46,7.97,2.47,132.88,45.95,90.1,0.184,18.4,0.22,6.9,27.9,33.6,0.0,0.0,22.2,299.8,16.2,-0.08,9,Monsoon,15,2,7,18,44,248.2,15.0,11.73,66.8,1.6,57.76,2.47,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #399,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0399,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.49,2.64,4.133
INC-0400,95.43,404.29,290.83,1.03,1.35,MODIS_TERRA,MODIS,N,78.9,24.17392,82.6942,Industrial / Built-up,370.0,7.84,2.64,2.48,50.67,70.88,143.6,0.195,19.5,0.234,9.6,31.6,83.4,0.0,0.0,25.1,17.9,15.7,0.45,5,Summer,14,0,7,17,43,285.55,6.19,14.93,19.98,0.84,58.04,2.48,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #400,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0400,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.43,0.97,5.297
INC-0401,131.62,361.86,318.24,2.0,2.08,MODIS_TERRA,MODIS,N,83.9,23.82155,86.51597,Industrial / Built-up,238.2,5.19,11.21,1.11,105.27,50.35,38.5,0.151,15.1,0.181,10.7,31.3,33.3,0.0,0.0,35.0,190.3,39.8,-1.9,6,Monsoon,17,1,6,12,46,322.92,19.75,2.08,39.7,1.26,167.42,1.11,0,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #401,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0401,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,4,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.69,2.01,3.067
INC-0402,54.8,335.89,290.12,0.48,0.5,VIIRS_NOAA20,VIIRS,D,92.4,23.63728,86.10577,Mining / Bare Soil,217.1,4.36,3.81,0.24,87.71,36.63,128.0,0.169,16.9,0.203,18.0,28.8,42.3,0.0,0.0,37.1,249.5,21.3,-1.36,4,Summer,6,1,3,12,43,88.52,15.59,17.41,9.23,0.22,125.68,0.24,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #402,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0402,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.36,1.72,0.549
INC-0403,190.78,339.64,322.6,0.4,0.5,VIIRS_SNPP,VIIRS,D,69.7,24.30037,82.7127,Mining / Bare Soil,383.3,3.79,8.34,2.52,148.28,75.22,22.4,0.144,14.4,0.173,6.6,42.3,60.0,0.0,0.0,26.3,252.1,39.5,-2.51,12,Winter,17,2,2,16,57,220.69,24.77,15.67,36.24,0.25,173.16,2.52,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #403,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0403,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.55,0.33,6.573
INC-0404,153.67,393.55,304.39,0.41,0.33,VIIRS_NOAA21,VIIRS,D,79.6,22.32356,82.7491,Industrial / Built-up,307.6,7.48,9.86,2.43,93.24,68.16,167.4,0.235,23.5,0.283,14.5,38.4,74.8,0.0,0.0,30.2,124.9,32.6,-3.5,1,Winter,7,1,4,14,45,94.79,17.78,13.62,28.51,1.33,113.06,2.43,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #404,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0404,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.13,2.04,2.074
INC-0405,202.95,369.3,324.42,2.09,1.68,MODIS_TERRA,MODIS,D,93.0,24.22647,82.64556,Industrial / Built-up,379.2,16.23,8.15,2.59,69.91,17.57,283.1,0.07,7.0,0.083,12.8,26.0,58.6,0.0,0.0,19.5,324.0,8.5,0.81,11,Post-Monsoon,22,1,8,12,45,269.39,3.81,4.51,105.04,0.38,9.25,2.59,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #405,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0405,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.24,1.41,7.865
INC-0406,202.61,353.54,323.51,0.36,0.53,VIIRS_SNPP,VIIRS,N,81.0,23.64431,86.17894,Mining / Bare Soil,216.1,9.78,9.93,1.33,60.33,48.82,116.6,0.168,16.8,0.202,13.5,32.3,79.4,0.0,0.0,13.7,331.4,22.1,-0.27,7,Monsoon,19,4,7,10,49,222.77,20.13,29.07,88.98,0.15,188.52,1.33,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #406,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0406,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.93,2.95,3.607
INC-0407,36.53,364.77,293.86,2.15,1.93,MODIS_TERRA,MODIS,N,91.9,23.74845,86.51538,Mining / Bare Soil,238.5,11.95,11.54,0.28,128.85,21.78,177.6,0.082,8.2,0.099,10.6,37.7,58.8,0.0,4.77,35.2,329.3,24.8,-2.76,11,Post-Monsoon,8,3,7,13,32,174.63,4.89,10.4,44.79,1.48,33.33,0.28,0,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #407,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0407,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.92,1.42,5.311
INC-0408,49.35,361.83,303.72,0.4,0.33,VIIRS_NOAA21,VIIRS,D,95.3,23.65719,86.11615,Mining / Bare Soil,206.9,8.56,2.8,0.24,191.61,61.44,151.4,0.191,19.1,0.229,5.1,28.8,36.7,0.0,0.0,23.3,187.6,37.3,-3.48,4,Summer,14,1,6,5,42,192.8,4.03,11.65,41.44,1.08,186.81,0.24,0,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #408,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0408,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,3.82,2.29,10.852
INC-0409,171.83,370.74,298.01,0.4,0.36,VIIRS_SNPP,VIIRS,N,96.3,23.77505,86.38009,Industrial / Built-up,224.5,8.23,5.59,1.07,85.26,40.97,73.0,0.054,5.4,0.065,11.3,34.7,34.9,0.0,0.0,19.3,294.5,5.6,1.44,5,Summer,14,1,7,13,51,190.73,11.62,26.17,120.41,1.12,111.78,1.07,0,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #409,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0409,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.0,2.56,3.271
INC-0410,127.43,360.26,330.98,0.51,0.49,VIIRS_NOAA20,VIIRS,D,94.9,23.63397,86.20646,Mining / Bare Soil,210.9,9.74,8.19,2.54,115.2,42.55,257.5,0.154,15.4,0.185,4.7,39.4,39.2,0.0,0.0,37.9,289.6,34.2,-1.01,4,Summer,3,1,6,16,51,165.93,24.99,17.74,28.09,0.21,152.19,2.54,1,Coal Mine / Smelter,Bokaro Steel City Thermal Anomaly Event #410,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0410,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,5,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.29,0.45,1.393
INC-0411,62.71,413.93,302.66,0.47,0.39,VIIRS_NOAA21,VIIRS,N,85.7,24.18615,82.66507,Mining / Bare Soil,355.5,9.82,9.18,1.65,112.9,69.69,274.8,0.176,17.6,0.211,5.7,41.8,73.4,0.0,0.0,30.2,352.8,43.0,1.45,12,Winter,21,2,6,15,41,89.53,24.39,19.73,115.85,0.81,28.48,1.65,1,Coal Mine / Smelter,Singrauli Coal & Power Thermal Anomaly Event #411,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0411,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.72,1.44,3.391
INC-0412,190.64,420.42,323.28,0.43,0.52,VIIRS_SNPP,VIIRS,N,71.8,23.74608,86.45433,Industrial / Built-up,210.4,9.01,2.88,3.95,109.94,53.05,6.7,0.143,14.3,0.172,12.5,31.7,29.7,0.0,0.0,10.5,237.9,14.7,1.66,1,Winter,20,0,6,18,35,290.44,23.09,22.86,27.02,1.23,16.98,3.95,0,Coal Mine / Smelter,Jharia Dhanbad Coal Belt Thermal Anomaly Event #412,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0412,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,3,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,0.14,3.13,7.496
INC-0413,100.16,338.46,300.07,0.48,0.54,VIIRS_NOAA21,VIIRS,N,91.2,22.40674,82.70694,Mining / Bare Soil,302.9,12.84,11.66,0.26,197.66,47.88,37.5,0.217,21.7,0.26,8.0,34.9,31.5,0.0,0.0,23.2,252.9,29.5,-1.79,4,Summer,22,0,9,14,37,323.73,14.83,13.84,90.4,1.22,60.79,0.26,0,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #413,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0413,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,1.79,2.73,9.259
INC-0414,50.22,384.06,296.71,0.38,0.52,VIIRS_SNPP,VIIRS,N,77.6,22.38409,82.74038,Mining / Bare Soil,279.2,12.35,1.66,0.88,235.29,58.13,230.2,0.242,24.2,0.29,13.6,38.6,61.9,0.0,0.0,34.1,83.1,33.2,-1.33,3,Summer,8,4,3,16,46,162.5,2.09,17.91,23.9,0.44,69.54,0.88,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #414,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0414,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,4.47,2.37,4.716
INC-0415,140.04,362.47,303.28,2.06,1.86,MODIS_TERRA,MODIS,D,84.3,22.31914,82.74235,Mining / Bare Soil,284.8,5.69,7.66,0.94,190.11,55.63,141.5,0.088,8.8,0.106,5.4,43.9,46.5,0.0,0.0,36.7,314.2,26.0,-0.5,5,Summer,20,3,11,18,36,295.5,2.64,6.94,119.96,0.32,123.84,0.94,1,Coal Mine / Smelter,Korba Super Thermal Power Thermal Anomaly Event #415,State Disaster Management & SPCB Field Report,https://ndma.gov.in/incident-log/inc-0415,CONFIRMED_PIXEL,1,MATCH_RADIUS_500M,EXACT_TIME_COINCIDENCE,VERIFIED,6,0,TIER_1_CERTIFIED,GROUND_TRUTH_VERIFIED,NDMA_SATELLITE_CELL,COMPUTED_LEAKAGE_FREE,1,0,2.24,1.99,3.483
